tweet_id,tweet_text,label,corrected_label,informative_content,confusing_cases
592285080933937152',Nepal earthquake: Live Report http://t.co/lldRrV1PSG via @YahooNews,other_useful_information,other_useful_information,Nepal earthquake: Live Report,
592285251675774976',Nepal: Latest Update Summary Section - Further smaller earthquake on 26 April. #TravelAdvice https://t.co/twMG39h5c6,other_useful_information,other_useful_information,Latest Update Summary Section,
592285244394311680',Nepal hit by major aftershock as search for quake survivors intensifies - USA TODAY http://t.co/QBiVhwBFrA @coaching_spain,other_useful_information,other_useful_information,Nepal hit by major aftershock,
592285249696043008',"India: Latest Update Summary Section - Nepal earthquake - Bihar, Uttar Pradesh and West Bengal .. #TravelAdvice https://t.co/JxCqq1xoL4",other_useful_information,other_useful_information,Latest Update Summary Section - Nepal earthquake,
592285292100526080',A friend sent me devastating pics of the aftermath of Nepal earthquake. (Part 1) https://t.co/B8dCB3a4Om,other_useful_information,other_useful_information,devastating pics of the aftermath of Nepal earthquake,
592285349944139776',"RT @AJENews: The quake's epicentre was in Nepal but it was felt as far as Delhi, India &amp; Dhaka, Bangladesh http://t.co/yC97WZLkyt http://t.…",other_useful_information,other_useful_information,"The quake's epicentre was in Nepal but it was felt as far as Delhi, India &amp; Dhaka, Bangladesh",
592285467145408512',RT @ChannelNewsAsia: Latest #NepalQuake aftershock triggers avalanches on Mount Everest http://t.co/rnBxLk4N5M  https://t.co/Exz9NCZ8MQ,other_useful_information,other_useful_information,Latest #NepalQuake aftershock triggers avalanches on Mount Everest,
592285494593085440',Watch: Massive tragedy at Everest base camp #NepalEarthquake http://t.co/uE4s3VtDZX,other_useful_information,other_useful_information,Massive tragedy at Everest base camp #NepalEarthquake,
592285522346795008',"#Map showing the location of #Earthquake on 25th and 26th April, 2015 in North India and Nepal. http://t.co/ea7E3SYCYQ",other_useful_information,other_useful_information,#Map showing the location of #Earthquake,
592285503917039616',Aftershock 6.7 hits Nepal. Pray \U000fe35b for Nepal.,other_useful_information,other_useful_information,Aftershock 6.7 hits Nepal,
592285568291090432',RT @burke_jason: Last aftershock 6.8 apparently. Has brought down some more buildings. #Kathmandu  v nervous right now.,other_useful_information,other_useful_information,Last aftershock 6.8 apparently,
592285586800578560',"RT @cnnbrk: The Nepal earthquake was centered less than 50 miles northwest of Kathmandu, Nepal. http://t.co/w3DV9S1oqD http://t.co/N0N0iZnC…",other_useful_information,other_useful_information,The Nepal earthquake was centered less than 50 miles northwest of Kathmandu,
592285616265637888',nepal earth quake effect http://t.co/OCfaPbqs79,other_useful_information,other_useful_information,nepal earth quake effect,
592285639388729344',---\n---\nEarth quake Nepal,other_useful_information,other_useful_information,Earth quake Nepal,
592285682523049984',Nepal Earthquake Disaster http://t.co/qw4akmcQDo via @gofundme,other_useful_information,other_useful_information,Nepal Earthquake Disaster,
592285706388647936',"Fresh 6.7 Magnitude Earthquake Hits Nepal, Tremors Across North India \n\nFresh tremors were felt today across... http://t.co/1NMtnnLihh",other_useful_information,other_useful_information,"Fresh 6.7 Magnitude Earthquake Hits Nepal, Tremors Across North India \n\nFresh tremors were felt ",
592285762722238465',"Magnitude 6.7 aftershock hits Nepal, causes panic: KATHMANDU, Nepal (AP) — A powerful aftershock shook Nepal on… http://t.co/midkUEcz9E",other_useful_information,other_useful_information,Magnitude 6.7 aftershock hits Nepal[SEP]A powerful aftershock shook Nepal ,
592285768195837952',Major aftershock hits Nepal day after severe earthquake #breakingnews,other_useful_information,other_useful_information,Major aftershock hits Nepal,
592285819580252160',"Earthquake M4.8: Kathmandu, Nepal via @quakefeed",other_useful_information,other_useful_information,"Earthquake M4.8: Kathmandu, Nepal",
592285956444594178',---\n---\nSent by @ravishndtv sir CCTV footage of Kathmandu's Hotel,other_useful_information,other_useful_information,CCTV footage of Kathmandu's Hotel,
592285948660076544',RT @bobdigby: Via @davepetley RT @Jamie_Woodward_ Massive avalanche slams into Everest basecamp post-Nepal quake http://t.co/BYSPeKhsf3 #ge…,other_useful_information,other_useful_information,Massive avalanche slams into Everest basecamp post-Nepal quake,
592285990623916032',Kathmandu has been hit the hardest.\nTimeline: Nepal earthquakes @AJEnglish  http://t.co/Pzy1c2isMb,other_useful_information,other_useful_information,Kathmandu has been hit the hardest,
592286068470259713',"RT @kathmandupost: 6.7 Magnitude  Earthquake  just felt, 17km South of Kodari.  #Nepal:   U.S. Geological Survey  #NepalQuake",other_useful_information,other_useful_information,"6.7 Magnitude  Earthquake  just felt, 17km South of Kodari",
592286084484046848',RT @kathmandupost: Aftershock continues. An earthquake with magnitude 6.7 occurred near #Kathmandu. #NepalQuake,other_useful_information,other_useful_information,Aftershock continues. An earthquake with magnitude 6.7 occurred near #Kathmandu,
592286166134726656',Landslides hamper rescue efforts after Himalaya quake http://t.co/92Tod7IKj0 #NepalQuake #Nepal #Earthquake http://t.co/mtNeOqw9x4,other_useful_information,other_useful_information,Landslides hamper rescue efforts,
592286166281367552',The Photo Blog : Nepal landmarks: Before and after the earthquake . #NepalEarthquake http://t.co/tN3Wqfp6RQ,other_useful_information,other_useful_information,Nepal landmarks: Before and after the earthquake,
592286175164923904',Video footage shows the moment the Nepal earthquake struck\nhttp://t.co/sXRYBHTl9r http://t.co/LYdNafJ6Zm,other_useful_information,other_useful_information,Video footage shows the moment the Nepal earthquake struck,
592251795784663040',Videos Show Huge Tremors and Utter Devastation After Earthquake in Nepal https://t.co/6ffpWsRMBs,infrastructure_and_utilities_damage,other_useful_information,Videos Show Huge Tremors and Utter Devastation After Earthquake in Nepal,
592253256463613952',East of Kathmandu RT @TelegraphPics #NepalEarthquake. Photos of devastation in World Heritage Site Bhaktapur http://t.co/m7iMzfeDXP,infrastructure_and_utilities_damage,other_useful_information,Photos of devastation in World Heritage Site,
592253471052599296',RT @bikramkawan: Unesco Heritage site #bhaktapur before and after #earthquake in #nepal #EarthquakeInNepal @mashable @bbcnepali @CNN http:/…,infrastructure_and_utilities_damage,other_useful_information,Unesco Heritage site #bhaktapur before and after #earthquake,
592257203710595073',"RT @oxfamgb: RT @Mark_Goldring1: Awful sight. Kathmandu's Darbar Square, before and after today's earthquake. RT @rkarnad http://t.co/Y5Qqu…",infrastructure_and_utilities_damage,other_useful_information,"Kathmandu's Darbar Square, before and after today's earthquake",
592260270531051520',"Rt""@Newsweek: In photos: damage from the devastating Nepal earthquake http://t.co/rYn6p3D1bR http://t.co/hZNoYJvg3N",infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,damage from the devastating Nepal earthquake ,
592261195131793408',RT @mterrycooke: #NepalQuake Tragedy.  A hint of magnitude shown by before-and-after of historic Dharahara Tower. http://t.co/x8XDxCL6k4,infrastructure_and_utilities_damage,other_useful_information,before-and-after of historic Dharahara Tower,
592263194388746240',#NepalEarthquake #Nepal’s before &amp; After\n1. Maju Deval\n2. Dharahara Tower\n#Kathmandu #PakStandsWithNepal  http://t.co/9q4MPTrr0q,infrastructure_and_utilities_damage,other_useful_information,#NepalEarthquake #Nepal’s before &amp; After,
592265659565891584',"RT @MrScottEddy: The #Earthquake's epicenter had a depth of 7 miles, shallow in geological terms. The shallower the more destructive power …",infrastructure_and_utilities_damage,other_useful_information,"The #Earthquake's epicenter had a depth of 7 miles, shallow in geological terms",
592267045301047297',"RT @mterrycooke: Historic Durbar Square (Kathmandu), before &amp; after yesterday's #NepalQuake. http://t.co/lKmAAeBD4Y",infrastructure_and_utilities_damage,other_useful_information,"Historic Durbar Square (Kathmandu), before &amp; after yesterday's #NepalQuake",
592269374855086081',Massive earthquake and huge tremors in Nepal. #StayStrongNepal #HelpNepalNow,infrastructure_and_utilities_damage,other_useful_information,Massive earthquake and huge tremors in Nepal,
592765371532374016',"RT @cnni: Nepal's historic landmarks, before and after the earthquake: http://t.co/1hyAH0SwLc #NepalQuake http://t.co/CXFtzgsY4B",infrastructure_and_utilities_damage,other_useful_information,"Nepal's historic landmarks, before and after the earthquake",
592767787921186816',Nepal earthquake: rural regions prepare for the worst - Aid groups say the damage could be far worse in rural... http://t.co/Us0jaB900V,infrastructure_and_utilities_damage,other_useful_information,Nepal earthquake: rural regions prepare for the worst,
592326564110585856',RT @divyaconnects: Reached #Kathmandu finally! Lots of Indians stranded at the airport #NepalQuake @BBCHindi http://t.co/fRpbU9aCKZ,other_useful_information,affected_people_and_evacuations,Lots of Indians stranded at the airport,
592616512642420737',fears for Foreigners missing in Nepal earthquake as death toll soars:,missing_trapped_or_found_people,affected_people_and_evacuations,Foreigners missing,
592344219701784576',RT @SarahSLassez: My parents are in Nepal Catherine and Jean-Louis Lassez Please help find them! #nepal #redcross #NepalEarthquake http://t…,missing_trapped_or_found_people,affected_people_and_evacuations,My parents are in Nepal,
592648766169026561',RT @TelegraphNews: Mount Everest disaster: British woman escaped death by 'outrunning' avalanche http://t.co/wBfsDtA5pv http://t.co/7KMibjf…,missing_trapped_or_found_people,affected_people_and_evacuations,British woman escaped death,
592627603317641216',Israel evacuates surrogate-born babies and Israeli parents from Nepal See More:http://t.co/ltjN9QqZaJ #world #news #… http://t.co/8XHEQvgakw,displaced_people_and_evacuations,affected_people_and_evacuations,evacuates surrogate-born babies and Israeli parents,
592330302694903808',New Jersey Woman Among Nepal Earthquake Victims - NBC New York http://t.co/NyNEJkptls #NewYork,injured_or_dead_people,affected_people_and_evacuations,New Jersey Woman Among Nepal Earthquake Victims,
592341527478685697',"@78Southy Heard my friends Deepak and irshad  are in red cross camp in nepal, can you please help to locate them",missing_trapped_or_found_people,affected_people_and_evacuations,my friends Deepak and irshad  are in red cross camp,
592695939619520513',RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days …,infrastructure_and_utilities_damage,affected_people_and_evacuations,people are still sleeping outdoors,
592630549887356928',"RT @Amitshah_G: Indian base force ws amazing, IAF amazing,very helpful,Modi rocks:Indian evacuated from Nepal #NepalEarthquake http://t.co/…",displaced_people_and_evacuations,affected_people_and_evacuations,Indian evacuated,not_related_or_irrelevant
593155015897812992',"World Helicopters Evacuate #Nepal #Earth#quake Victims, Mudslide Increases Suffering: GORKHA, Nepa—Helicopters… http://t.co/pyyPyyeFtr",displaced_people_and_evacuations,affected_people_and_evacuations,Evacuate #Nepal #Earth#quake Victims,
592358000112861186',"C/O WORLD NEWS BLOG Nepal quake kills, traps climbers on Mount Everest http://t.co/A55suM9CAA",injured_or_dead_people,affected_people_and_evacuations,"Nepal quake kills, traps climbers ",
593465915238416384',Inspiring pictures reveal baby pulled alive from rubble of the Nepal earthquake http://t.co/5P5o0PKuLs,missing_trapped_or_found_people,affected_people_and_evacuations,baby pulled alive from rubble,
592752900960563202',Spain seeks India’s help in getting its nationals out of Nepal - The Times of India http://t.co/5duy992epx via @timesofindia,displaced_people_and_evacuations,affected_people_and_evacuations,getting its nationals out of Nepal,rescue_volunteering_and_donation_effort
592903422736736256',@Suriya_offl RT Mother &amp; sons r missing in nepal.  Ph no:9815914687 Mother's no :009779803658023 Do Spread it ὠAὤF http://t.co/YIS34fYp2g,missing_trapped_or_found_people,affected_people_and_evacuations,Mother &amp; sons r missing,
592647742725304321',RT @DeshGujarat: Gujaratis evacuated from Nepal are given transit stay at Gujarat Bhavan in Delhi.They thank the GoI for care(pic:Tv9) http…,displaced_people_and_evacuations,affected_people_and_evacuations,Gujaratis evacuated,
592305241837600768',RT @vCensored31: Bismillah. BREAKING NEWS - At least 217 missing in Mount Everest including many NATO-citizens. #NepalEarthquake,missing_trapped_or_found_people,affected_people_and_evacuations,At least 217 missing,
593784073815986176',"Boy rescued in Kathmandu rubble, many villagers still stranded http://t.co/RyFsjo5cmz",missing_trapped_or_found_people,rescue_volunteering_and_donation_effort,Boy rescued ,rescue_volunteering_and_donation_effort
592251295194484737',RT @ANI_news: Indians rescued from Nepal reach Delhi. #NepalEarthquake http://t.co/0AVuHQw4U3,displaced_people_and_evacuations,rescue_volunteering_and_donation_effort,Indians rescued ,rescue_volunteering_and_donation_effort
