tweet_id,tweet_text,label,corrected_label,informative_content,corrected_label_1,informative_content_1,confusing_cases
544807857510555648',"Storm Hagupit approaching in Paracel, Spratly Archipelagos - VietNamNet Bridge http://t.co/OJHyQaJCQH #Spratlys",caution_and_advice,caution_and_advice,Storm Hagupit approaching,,,
540523256521166848',RT @FloydWhaley: Direct hit Manila. @ExtremeStorms: JTWC Warning #15 &amp; yes another track change #Hagupit #RubyPH http://t.co/JoKsvoak6R,caution_and_advice,caution_and_advice,Direct hit Manila[SEP]JTWC Warning #15[SEP]another track change,,,
541960519742017536',RT @rapplerdotcom: Metro Manila to feel strong rains and gustiness tonight around 10-11pm. Flooding is expected in low-lying areas. #RubyPH…,other_useful_information,caution_and_advice,feel strong rains and gustiness[SEP]Flooding is expected ,,,
540714954987286528',#RubyPH is now on her way to Lipa City ☔️,other_useful_information,caution_and_advice,#RubyPH is now on her way to Lipa City,,,
541238602240233472',"RT @rapplerdotcom: JUST IN: According to DOST-Project NOAH,  #RubyPH has made landfall in Eastern Samar:  https://t.co/AeHMkfr2HC http://t.…",other_useful_information,caution_and_advice,#RubyPH has made landfall,,,
541325015778476032',RT @CNNweather: Back to SUPER status. #TyphoonHagupit winds strengthened to 150mph/240kph per JTWC. Track still uncertain. #RubyPH http://t…,caution_and_advice,caution_and_advice,#TyphoonHagupit winds strengthened [SEP]Track still uncertain,,,
541917708200067073',RT @5SOSTeamAsia: Typhoon(Hagupit) #RubyPH will be at its strongest in Metro Manila around 8-10pm. Stay safe everyone! xx -jean,caution_and_advice,caution_and_advice,Typhoon(Hagupit) #RubyPH will be at its strongest in Metro Manila,,,
541119682023919616',"DILG Sec Roxas: #RubyPH is moving faster. It will hit land in Dolores, Eastern Samar 11 pm Saturday | @miguelortilla",caution_and_advice,caution_and_advice,#RubyPH is moving faster. It will hit land,,,
540637588273373184',RT @unisdr: UNISDR Typhoon #Hagupit #Ruby disaster risk reduction situation report - #drr #wcdrr http://t.co/7u04hlFR3t,caution_and_advice,caution_and_advice,Typhoon #Hagupit #Ruby disaster risk reduction situation report,,,
541919637638627329',Rain is pouring down again in Naga City. Please be safe. #Hagupit,other_useful_information,caution_and_advice,Rain is pouring down again,,,
540873561226092544',The #Hagupit super-Typhoon is approaching the Philippines. Best wishes to our dear friends at the #Streetlight foundation in Tacloban!,sympathy_and_emotional_support,caution_and_advice,The #Hagupit super-Typhoon is approaching,,,
541236493004849153',"RT @W7VOA: .@dost_pagasa says #RubyPH (#Hagupit) has made landfall in Dolores, Eastern Samar: http://t.co/p6a8GHtvPs #typhoon #Philippines",other_useful_information,caution_and_advice,#RubyPH (#Hagupit) has made landfall,,,
541436535795494912',RT @dost_pagasa: SEVERE WEATHER BULLETIN FOR: TYPHOON “#RubyPH”(HAGUPIT) TROPICAL CYCLONE WARNING  WEATHER BULLETIN NUMBER TWELVE... http:/…,caution_and_advice,caution_and_advice,SEVERE WEATHER BULLETIN FOR: TYPHOON “#RubyPH”(HAGUPIT) TROPICAL CYCLONE WARNING  WEATHER BULLETIN NUMBER TWELVE...,,,
540729555820900352',RT @PhilippineStar: Super typhoon #RubyPH: Storm surge alert up | http://t.co/bvQ4jAP276 http://t.co/qYdUWLxnNW,caution_and_advice,caution_and_advice,Super typhoon #RubyPH: Storm surge alert up,,,
542004089710600193',RT @gpph: Nature does not negotiate: climate catastrophe is with us now! http://t.co/zfFOY4ASMN #hagupit #cop20 #cop20lima http://t.co/f1TH…,other_useful_information,caution_and_advice,climate catastrophe is with us now,,,
540454497341165568',Another super typhoon Category 5 Hagupit (Ruby) heading for Philippines.Winds over 285km p/hr.Glad to live here. http://t.co/rL7sDTKETr,caution_and_advice,caution_and_advice,Another super typhoon Category 5 Hagupit (Ruby) heading,,,
541442950341750784',RT @ibnlive: Powerful typhoon slams into eastern Philippine http://t.co/xZDYJe2noW http://t.co/Nq7kcL0lgi,caution_and_advice,caution_and_advice,Powerful typhoon slams,,,
541651015045378049',"“@UST_CSC: PAGASA says strongest effect of #RubyPH will be felt in Metro Manila between 8 - 10 p.m. tomorrow, Monday -@ABSCBNNews”",caution_and_advice,caution_and_advice,strongest effect of #RubyPH will be felt,,,
541536405885706240',RT @Trefor1: Torrential flood waters in Sorsogon from Typhoon #Ruby PH #Hagupit http://t.co/NRcNiX1EPG,other_useful_information,caution_and_advice,Torrential flood waters in Sorsogon from Typhoon,,,
541902320473079808',RT @KHOU: Super #typhoon will impact 30 million in the #Philippines and could cause catastrophic damage  http://t.co/PYirmFSBXS http://t.co…,caution_and_advice,caution_and_advice,Super #typhoon will impact [SEP]could cause catastrophic damage,affected_injured_or_dead_people,impact 30 million,
540733978769391616',"RT @bbcweather: Violent #typhoon #Hagupit bearing down on the Philippines, major impacts expected this weekend. JayW http://t.co/roxxkyQzda",other_useful_information,caution_and_advice,"Violent #typhoon #Hagupit bearing down on the Philippines, major impacts expected ",,,
541404211351531520',"RT @9newsph: PAGASA: Metro Manila can expect strong winds, light-moderate rain tonight, Dec. 7; may be placed under Sig #2 #RubyPH http://t…",caution_and_advice,caution_and_advice,"expect strong winds, light-moderate rain ",,,
541191773221961729',"RT @MARoxas: Update: #RubyPH landfall expected 8pm in Dolores, E. Samar. Still a very strong typhoon",caution_and_advice,caution_and_advice,landfall expected [SEP]Still a very strong typhoon,,,
541551172885028865',"RT @cnni: Lashing rain, strong winds hit the Philippines as Typhoon #Hagupit approaches the coast. #RubyPH  http://t.co/SdTWK6rDHi",other_useful_information,caution_and_advice,"Lashing rain, strong winds hit the Philippines as Typhoon #Hagupit approaches ",,,
541561251818512384',"RT @NDRRMC_OpCen: Severe Weather Bulletin No.15 re Typhoon ""RUBY"" (HAGUPIT) issued on 07 December 2014, 5:00 PM http://t.co/obGoyeFlkb",other_useful_information,caution_and_advice,"Severe Weather Bulletin No.15 re Typhoon ""RUBY"" (HAGUPIT) issued ",,,
542125655626747904',"RT @ANCALERTS: San Pablo City, Laguna now under state of calamity #RubyPH",infrastructure_and_utilities_damage,caution_and_advice,Laguna now under state of calamity,,,
542096329439059968',"RT @govph: #RubyPH has max. winds of 60 kph, is expected to make fifth landfall over Lubang bet. 5-6 am: http://t.co/Kg4y6IKlQh http://t.co…",other_useful_information,caution_and_advice,"#RubyPH has max. winds of 60 kph, is expected to make fifth landfall ",,,
541603060871872512',Powerful typhoon Hagupit slams eastern Philippines at 175 km/hr http://t.co/y8iFHAbZcs #World (via @IBNMoney_com #India),other_useful_information,caution_and_advice,Powerful typhoon Hagupit slams,,,
540161251209273344',#Hagupit  Estimated rainfall amount is from 7.5 – 20 mm per hour (heavy – intense) within the 600 km diameter of the typhoon.,other_useful_information,caution_and_advice,Estimated rainfall amount is from 7.5 – 20 mm per hour (heavy – intense),,,
540713845850140673',RT @TomSaterCNN: Super Typhoon #Hagupit still has CAT 5 strength. Still differences in models. More on @cnntoday   @cnni http://t.co/mKlSOF…,other_useful_information,caution_and_advice,Super Typhoon #Hagupit still has CAT 5 strength,,,
540747724296318976',MT @cebugovph RED ALERT: All Disaster Risk Reduction Management units in #Cebu... http://t.co/yQx4bkmsJF #hmrd #RubyPH via ^rq,caution_and_advice,caution_and_advice,RED ALERT: All Disaster Risk Reduction Management units,,,
541962834846810112',"RT @inquirerdotnet: According to PAGASA's weather specialist Chris Perez, #RubyPH may exit somewhere in Batangas area | @PanahonTV",caution_and_advice,caution_and_advice,#RubyPH may exit,,,
541722328980549632',RT @BritishRedCross: Typhoon #Hagupit continues its slow sweep across Philippines. http://t.co/L9yVWPtDyc  #RubyPH http://t.co/snBheJVvwR,other_useful_information,caution_and_advice,Typhoon #Hagupit continues its slow sweep,,,
541944983750582274',"RT @dost_pagasa: #RubyPH Update: as of 09:15PM, 06Dec.2014, Typhoon RUBY has made landfall in Dolores, Eastern Samar and was... http://t.co…",infrastructure_and_utilities_damage,caution_and_advice,"09:15PM, 06Dec.2014, Typhoon RUBY has made landfall in Dolores",,,
541106718135312385',"RT @wunderground: Dr. Masters says, ""Category 3 #Typhoon #Hagupit Threatening Philippine Islands Hit by Haiyan"" http://t.co/m4M3FUGf4S",other_useful_information,caution_and_advice,Category 3 #Typhoon #Hagupit Threatening,,,
541426566274625536',"RT @ANCALERTS: YELLOW Rainfall Advisory: Negros Provinces, Bohol, Antique, Capiz, Iloilo, Guimaras, southern Cebu. #RubyPH",caution_and_advice,caution_and_advice,YELLOW Rainfall Advisory,,,
542136589858525184',RT @AstroTerry: Typhoon #Hagupit looked incredibly powerful- thankfully it looks like it's dissipating http://t.co/6LzQL5vjU7,other_useful_information,caution_and_advice,Typhoon #Hagupit looked incredibly powerful-,,,
541410899559333889',RT @gmanews: 43 areas under storm signals as #RubyPH heads toward Masbate http://t.co/yRFueD06Wx,caution_and_advice,caution_and_advice,43 areas under storm signals,,,
542120086853939200',RT @GMA: Typhoon Hagupit lashes the Philippines - @hamishNews reports from Legazpi. http://t.co/WTzjDi00iV http://t.co/aV8gSLo43Q,other_useful_information,caution_and_advice,Typhoon Hagupit lashes,,,
541413778001108993',"RT @DirectRelief: #TyphoonHagupit has made landfall in Dolores, Eastern Samar. The typhoon is bringing sustained torrential rain and wind g…",caution_and_advice,caution_and_advice,#TyphoonHagupit has made landfall[SEP]The typhoon is bringing sustained torrential rain and wind,,,
541190744082378753',RT @cinta4malaysia: Rains lash disaster-weary Philippines as typhoon nears |  http://t.co/A4FkoEd1MR ..... #changepenang #RCIsabah #justice…,other_useful_information,caution_and_advice,Rains lash disaster-weary Philippines as typhoon nears,,,
540512452920631296',RT @ABSCBNNews: PAGASA: Typhoon 'Hagupit' can still gain strength before making landfall in PH. #RubyPH,other_useful_information,caution_and_advice,Typhoon 'Hagupit' can still gain strength before making landfall,,,
541958881065201667',"RT @ABSCBNNews: Public Storm Warning Signal  1 : Zambales, Pampanga, Tarlac, Bulacan, Rest of Quezon, Rest of Mindoro, including Romblon #R…",caution_and_advice,caution_and_advice,Public Storm Warning Signal  1,,,
541256039849402368',"""@ABSCBNNews: 'Ruby' moves faster; Signal No. 2 in Manila by Monday http://t.co/6yLuCYgRf6 I via @dost_pagasa"" - Keep safe everyone #RubyPH",caution_and_advice,caution_and_advice,Ruby' moves faster,,,mixed_information
541903755802075136',".@govph issues rainfall advisories, alerts for possible evacuation as #Hagupit moves across Philippines http://t.co/HEed42Efxh",caution_and_advice,caution_and_advice,"issues rainfall advisories, alerts for possible evacuation",,,
541260312859525121',And here Ruby comes. Splashing sound of little rain and cold breeze. #RubyPH,other_useful_information,caution_and_advice,Ruby comes. Splashing sound of little rain and cold breeze,,,
540724633633173505',@dost_pagasa #RubyPH is expected to hit Calapan City on Monday. Does it mean we will experience the super strong winds as well???,caution_and_advice,caution_and_advice,#RubyPH is expected to hit [SEP]will experience the super strong winds,,,
541869955528916992',"RT @victoriatulad: Pagasa says #RubyPH's eye will be closest to MMla, particularly areas in the south(Pateros, Taguig, Pasay,etc),bet.8pm-1…",caution_and_advice,caution_and_advice,#RubyPH's eye will be closest,,,
541148729412026368',"RT @rapplerdotcom: #RubyPH Public storm warning signals as of December 5, 11pm. http://t.co/FAjwSaDlFj",other_useful_information,caution_and_advice,Public storm warning signals,,,
541559475744677890',"RT @dost_pagasa: SEVERE WEATHER BULLETIN No. 14 FOR: TYPHOON “RUBY” (HAGUPIT) TROPICAL CYCLONE: WARNING  ISSUED AT 11:00 AM, 07... http://t…",caution_and_advice,caution_and_advice,SEVERE WEATHER BULLETIN No. 14 [SEP]TYPHOON “RUBY” (HAGUPIT) TROPICAL CYCLONE: WARNING  ISSUED ,,,
541548748485062656',"RT @MCLkamalayan: As of 6PM, Signal No. 2 still up in Laguna, nearby areas. Winds and rains expected in the next 24 hours. #RubyPH http://t…",caution_and_advice,caution_and_advice,Winds and rains expected,,,
541981075572944896',As Typhoon Hagupit Wreaks Havoc Leadin Filipino Environmental Voice Silencd at UN Clim8 Talks #ClimateChange http://t.co/rYJGVWBgJl,other_useful_information,caution_and_advice,Typhoon Hagupit Wreaks Havoc,,,
540717404808966144',RT @NOAASatellites: The latest warning graphic for Super Typhoon #Hagupit from the Joint Typhoon Warning Center. http://t.co/bpe7XX7gBM htt…,caution_and_advice,caution_and_advice,The latest warning graphic for Super Typhoon,,,
542122827529199616',"RT @ABSCBNNews: Batangas province, which is under storm signal no. 3, is on high alert, Vice-Gov. @markleviste tells @DZMMTeleRadyo #RubyPH…",other_useful_information,caution_and_advice,"Batangas province, which is under storm signal no. 3, is on high alert",,,
540365354036654081',#Typhoon Hagupit bears down on Philippines - BBC News http://t.co/MCYCNvGeSv,other_useful_information,caution_and_advice,#Typhoon Hagupit bears down,,,
542137554381078528',"Super Typhoon Hagupit poses deadly risks to Philippines, raises specter of Haiyan - Mashable",caution_and_advice,caution_and_advice,Super Typhoon Hagupit poses deadly risks,,,
540741312509517824',"RT @raffytima: As #RubyPH approaches, PAGASA &amp; JTWC adjust their storm track predictions, are slowly converging. EVERYONE prepare. http://t…",caution_and_advice,caution_and_advice,#RubyPH approaches[SEP]storm track predictions,,,
541186777315545089',"RT @gwen_pang: #RubyPH will make landfall at around 8 to 10 O' clock this evening at Dolores, Eastern Samar.  @PhilRedCross #RC143",caution_and_advice,caution_and_advice,#RubyPH will make landfall,,,
540741172814434304',RT @BBCNewsAsia: VIDEO: Typhoon #Hagupit to make landfall in the #Philippines 'in 48 hours' http://t.co/IHUgWhfl3D http://t.co/zd3uBQoBbu,caution_and_advice,caution_and_advice,Typhoon #Hagupit to make landfall,,,
541902025512873984',"RT @govph: Guide to PAGASA's color-coded rainfall advisories (YELLOW, ORANGE, RED): http://t.co/CEMH6YjnBS #RubyPH http://t.co/kSyvwNTlK2",caution_and_advice,caution_and_advice,color-coded rainfall advisories,,,??
540347855924232192',RT @ExtremeStorms: JTWC forecasting #Hagupit to reach Haiyan strength of 170 knots then be near shore east of Manila at 150 knots. Oh my. #…,caution_and_advice,caution_and_advice,JTWC forecasting #Hagupit to reach Haiyan,,,
541427600178966528',RT @ANCALERTS: JUST IN: Project NOAH's @nababaha says #RubyPH has made landfall in Eastern Samar based on data from Cebu Station (400 km) D…,other_useful_information,caution_and_advice,#RubyPH has made landfall,,,
541550492426305536',RT @cnni: Slow-moving Typhoon #Hagupit is battering the Philippines with roaring winds and pounding rain #RubyPH  http://t.co/po44BEaxwa,other_useful_information,caution_and_advice,Slow-moving Typhoon #Hagupit is battering the Philippines with roaring winds and pounding rain,,,
